source_system,source_order_id,customer_mobile,customer_email,customer_name,order_date,amount_inr,items_count,category,store_id
ecommerce,ECO-0000194,7049302401,priya_reddy87@outlook.com,Priya Reddy,2026-04-11 04:00:00,3921.48,2,Bulk Order,online
ecommerce,ECO-0000195,8108462308,naveenmishra237@rediffmail.com,Naveen Mishra,2026-03-28 19:00:00,3730.4,1,Bulk Order,online
ecommerce,ECO-0000196,8361882852,rekhapatel865@rediffmail.com,Rekha Patel,2026-04-01 11:00:00,597.36,2,Cold Brew,online
ecommerce,ECO-0000197,7239597883,rashmikapoor243@outlook.com,Rashmi Kapoor,2026-03-22 08:00:00,445.85,2,Cappuccino,online
loyalty,LOY-0000198,8967661390,anil.agarwal66@hotmail.com,Anil Agarwal,2026-05-02 12:00:00,791.05,4,Cappuccino,online
ecommerce,ECO-0000199,7794868485,asha_tiwari1167@rediffmail.com,Asha Tiwari,2026-05-26 05:00:00,236.84,1,Cold Brew,online
pos,POS-0000200,7160280844,ashokchoudhary852@rediffmail.com,Ashok Choudhary,2026-01-28 06:00:00,228.09,1,Pastry,DEL-02
loyalty,LOY-0000201,9440219234,akash_ali1038@hotmail.com,Akash Ali,2026-06-07 19:00:00,301.56,1,Cold Brew,online
ecommerce,ECO-0000202,7121778266,megha_verma1032@rediffmail.com,Megha Verma,2026-05-30 03:00:00,942.59,3,Sandwich,online
loyalty,LOY-0000203,7757008310,ayeshahussain793@rediffmail.com,Ayesha Hussain,2026-06-01 22:00:00,679.02,2,Cold Brew,online
pos,POS-0000204,9707164821,pooja.reddy1385@outlook.com,Pooja Reddy,2026-05-08 17:00:00,354.3,1,Sandwich,CHE-01
loyalty,LOY-0000205,8252805031,meghapandey532@hotmail.com,Megha Pandey,2026-04-13 11:00:00,986.99,1,Merchandise,online
loyalty,LOY-0000206,9737792982,meghaagarwal1142@hotmail.com,Megha Agarwal,2026-03-21 20:00:00,2510.07,2,Merchandise,online
pos,POS-0000207,9911849881,arjun_pandey33@rediffmail.com,Arjun Pandey,2026-04-10 04:00:00,560.96,2,Cold Brew,BLR-03
pos,POS-0000208,8707458987,shreya_pillai245@rediffmail.com,Shreya Pillai,2026-05-17 11:00:00,356.12,1,Sandwich,DEL-02
ecommerce,ECO-0000209,8840199789,sonia_khanna137@yahoo.com,Sonia Khanna,2026-03-28 17:00:00,2891.33,2,Bulk Order,online
loyalty,LOY-0000210,9109212258,zaranaidu1181@outlook.com,Zara Naidu,2026-05-11 20:00:00,661.43,2,Cold Brew,online
loyalty,LOY-0000211,9801924998,riya_shah60@gmail.com,Riya Shah,2025-11-22 11:00:00,566.72,1,Coffee Beans 250g,online
pos,POS-0000212,7616338345,anil_chatterjee946@yahoo.com,Anil Chatterjee,2026-01-10 15:00:00,352.14,1,Cold Brew,MUM-01
loyalty,LOY-0000213,8218397932,rohantrivedi595@outlook.com,Rohan Trivedi,2026-04-20 14:00:00,1280.02,4,Cold Brew,online
pos,POS-0000214,9358846503,divyanaidu782@gmail.com,Divya Naidu,2025-10-21 00:00:00,634.55,2,Espresso,MUM-01
loyalty,LOY-0000215,7738383899,naveen.singh843@outlook.com,Naveen Singh,2026-03-20 19:00:00,562.01,1,Coffee Beans 250g,online
ecommerce,ECO-0000216,7428776669,shreya.saxena46@outlook.com,Shreya Saxena,2026-05-21 18:00:00,291.84,1,Cappuccino,online
pos,POS-0000217,7854077593,jaya_pillai1498@gmail.com,Jaya Pillai,2026-05-22 16:00:00,293.01,1,Sandwich,HYD-01
pos,POS-0000218,8640791850,gaurav.reddy8@outlook.com,Gaurav Reddy,2026-05-22 08:00:00,554.69,2,Cappuccino,DEL-02
loyalty,LOY-0000219,7707137991,tara_desai1184@yahoo.com,Tara Desai,2026-05-22 11:00:00,90.66,1,Pastry,online
ecommerce,ECO-0000220,7057964437,rajesh.subramanian1071@gmail.com,Rajesh Subramanian,2026-05-14 13:00:00,267.68,1,Sandwich,online
loyalty,LOY-0000221,7673778385,karthik_malhotra294@hotmail.com,Karthik Malhotra,2026-05-21 09:00:00,460.36,2,Espresso,online
ecommerce,ECO-0000222,8422051630,akash_rao1355@yahoo.com,Akash Rao,2026-02-18 08:00:00,250.81,1,Espresso,online
ecommerce,ECO-0000223,8825241835,saurabh_reddy976@rediffmail.com,Saurabh Reddy,2026-01-05 13:00:00,1059.79,3,Cold Brew,online
loyalty,LOY-0000224,7909007300,madhuri.roy1091@outlook.com,Madhuri Roy,2026-05-01 17:00:00,1040.88,3,Sandwich,online
loyalty,LOY-0000225,9071997401,rashmi_mukherjee264@hotmail.com,Rashmi Mukherjee,2025-09-13 23:00:00,2135.67,2,Merchandise,online
loyalty,LOY-0000226,8418352686,ishitanaidu370@hotmail.com,Ishita Naidu,2026-05-29 08:00:00,269.42,1,Cold Brew,online
ecommerce,ECO-0000227,8139107501,swatitrivedi658@outlook.com,Swati Trivedi,2026-04-03 20:00:00,540.65,2,Sandwich,online
pos,POS-0000228,9257536682,tara_kumar892@yahoo.com,Tara Kumar,2025-09-24 12:00:00,238.58,1,Cold Brew,HYD-01
ecommerce,ECO-0000229,9484312946,rekha.mehta1292@gmail.com,Rekha Mehta,2025-09-06 06:00:00,470.83,3,Pastry,online
ecommerce,ECO-0000230,9597517824,ayeshashah712@yahoo.com,Ayesha Shah,2026-06-05 01:00:00,250.03,1,Sandwich,online
pos,POS-0000231,7260458819,anil_banerjee297@hotmail.com,Anil Banerjee,2026-05-06 06:00:00,2663.78,1,Bulk Order,CHE-01
ecommerce,ECO-0000232,9224248950,yashsheikh1157@gmail.com,Yash Sheikh,2026-05-09 03:00:00,326.81,1,Cold Brew,online
pos,POS-0000233,8882434067,ritu_sen355@yahoo.com,Ritu Sen,2026-05-02 03:00:00,528.09,1,Merchandise,HYD-01
loyalty,LOY-0000234,9557474407,akash.mishra510@outlook.com,Akash Mishra,2026-03-21 03:00:00,657.69,1,Coffee Beans 250g,online
ecommerce,ECO-0000235,7584239423,snehasingh469@outlook.com,Sneha Singh,2026-04-26 16:00:00,304.83,1,Cappuccino,online
pos,POS-0000236,8596392814,nikhil_mishra1220@hotmail.com,Nikhil Mishra,2026-04-27 07:00:00,278.76,1,Cappuccino,BLR-01
ecommerce,ECO-0000237,7048591914,deepaktrivedi157@gmail.com,Deepak Trivedi,2026-04-03 02:00:00,1674.48,3,Coffee Beans 250g,online
loyalty,LOY-0000238,9495307062,vinay_yadav29@yahoo.com,Vinay Yadav,2026-05-30 18:00:00,185.49,1,Espresso,online
loyalty,LOY-0000239,8586766865,arjun_subramanian334@outlook.com,Arjun Subramanian,2025-11-25 06:00:00,216.32,1,Cappuccino,online
loyalty,LOY-0000240,7388112301,rakesh.mishra413@yahoo.com,Rakesh Mishra,2026-02-03 09:00:00,656.04,3,Cappuccino,online
ecommerce,ECO-0000241,7211775523,gauravdesai661@rediffmail.com,Gaurav Desai,2026-05-05 05:00:00,275.13,1,Cappuccino,online
ecommerce,ECO-0000242,8023917619,ritumishra905@yahoo.com,Ritu Mishra,2026-05-29 06:00:00,215.08,1,Sandwich,online
ecommerce,ECO-0000243,9763328389,nisha.tiwari1488@hotmail.com,Nisha Tiwari,2026-05-28 19:00:00,562.57,1,Merchandise,online
ecommerce,ECO-0000244,9109430472,anil.pillai1067@hotmail.com,Anil Pillai,2026-03-09 18:00:00,1428.31,1,Merchandise,online
pos,POS-0000245,8317201766,tara_pillai287@hotmail.com,Tara Pillai,2026-05-23 16:00:00,273.35,1,Cold Brew,DEL-01
pos,POS-0000246,9914062364,mohan_mishra1020@gmail.com,Mohan Mishra,2026-02-14 00:00:00,1047.92,3,Cappuccino,MUM-02
loyalty,LOY-0000247,7810052346,pallavisingh283@hotmail.com,Pallavi Singh,2026-01-14 13:00:00,355.31,1,Sandwich,online
pos,POS-0000248,7005512705,siddharth_iyer1443@rediffmail.com,Siddharth Iyer,2025-12-30 07:00:00,385.67,1,Sandwich,BLR-02
loyalty,LOY-0000249,8276483826,divya_choudhary614@hotmail.com,Divya Choudhary,2026-03-30 00:00:00,338.26,2,Pastry,online
pos,POS-0000250,7539271844,harish_agarwal148@yahoo.com,Harish Agarwal,2025-08-12 11:00:00,698.44,4,Sandwich,MUM-01
pos,POS-0000251,9387232434,pratiksha.chatterjee18@gmail.com,Pratiksha Chatterjee,2026-01-24 22:00:00,647.19,1,Coffee Beans 250g,BLR-03
loyalty,LOY-0000252,9722488754,deepakmalhotra436@yahoo.com,Deepak Malhotra,2025-09-18 22:00:00,1306.76,1,Merchandise,online
pos,POS-0000253,8518200627,prakashnaidu23@hotmail.com,Prakash Naidu,2026-02-04 17:00:00,952.35,1,Merchandise,DEL-01
ecommerce,ECO-0000254,7701060750,nishaqureshi230@gmail.com,Nisha Qureshi,2025-10-07 09:00:00,201.35,1,Espresso,online
pos,POS-0000255,8589169943,divyachoudhary1054@gmail.com,Divya Choudhary,2026-05-04 08:00:00,632.66,1,Merchandise,BLR-02
ecommerce,ECO-0000256,9070180692,bhavanapatel600@rediffmail.com,Bhavana Patel,2026-05-24 15:00:00,213.53,1,Cappuccino,online
loyalty,LOY-0000257,8184959923,tanyachatterjee371@yahoo.com,Tanya Chatterjee,2026-06-08 09:00:00,268.43,1,Cold Brew,online
ecommerce,ECO-0000258,9858262378,jayaagarwal400@rediffmail.com,Jaya Agarwal,2026-05-01 09:00:00,8884.48,2,Bulk Order,online
loyalty,LOY-0000259,9911849881,arjun_pandey33@rediffmail.com,Arjun Pandey,2026-04-23 04:00:00,310.27,1,Cappuccino,online
pos,POS-0000260,7164429261,smita.saxena866@gmail.com,Smita Saxena,2026-03-06 20:00:00,301.42,1,Cold Brew,DEL-02
pos,POS-0000261,9121431917,arjunqureshi1117@yahoo.com,Arjun Qureshi,2026-04-18 08:00:00,333.13,1,Espresso,BLR-02
ecommerce,ECO-0000262,8474294642,geetaroy267@rediffmail.com,Geeta Roy,2025-11-24 02:00:00,378.07,1,Cold Brew,online
ecommerce,ECO-0000263,7653652325,ayesha.naidu1399@rediffmail.com,Ayesha Naidu,2026-04-05 20:00:00,1177.4,4,Cold Brew,online
ecommerce,ECO-0000264,8169613651,bhavanaqureshi530@outlook.com,Bhavana Qureshi,2026-03-06 09:00:00,219.86,1,Sandwich,online
ecommerce,ECO-0000265,8184990185,rekhachatterjee1013@gmail.com,Rekha Chatterjee,2026-05-16 08:00:00,285.44,1,Cold Brew,online
loyalty,LOY-0000266,9185883211,amit.malhotra58@yahoo.com,Amit Malhotra,2026-03-09 12:00:00,1093.34,2,Coffee Beans 250g,online
pos,POS-0000267,7373213569,divyapandey997@rediffmail.com,Divya Pandey,2026-04-03 12:00:00,1450.42,3,Coffee Beans 250g,MUM-01
pos,POS-0000268,7384890673,zara.kapoor395@gmail.com,Zara Kapoor,2026-06-01 03:00:00,218.23,1,Espresso,CHE-01
ecommerce,ECO-0000269,8498187593,akashbansal1228@rediffmail.com,Akash Bansal,2026-04-10 07:00:00,4108.82,1,Bulk Order,online
loyalty,LOY-0000270,7980976577,tanya.ahmed1154@rediffmail.com,Tanya Ahmed,2026-06-01 02:00:00,91.86,1,Pastry,online
pos,POS-0000271,8171945659,lakshmi.mehta963@hotmail.com,Lakshmi Mehta,2026-01-01 23:00:00,189.86,1,Espresso,HYD-01
ecommerce,ECO-0000272,8169613651,bhavanaqureshi530@outlook.com,Bhavana Qureshi,2026-01-03 09:00:00,216.2,1,Espresso,online
loyalty,LOY-0000273,8691384897,poojajoshi114@hotmail.com,Pooja Joshi,2026-03-03 17:00:00,1417.44,4,Sandwich,online
loyalty,LOY-0000274,7909162767,aarti_menon560@rediffmail.com,Aarti Menon,2026-04-20 21:00:00,383.72,2,Pastry,online
ecommerce,ECO-0000275,8997093287,sapna.malhotra254@hotmail.com,Sapna Malhotra,2026-06-04 07:00:00,903.32,3,Espresso,online
ecommerce,ECO-0000276,9526602716,sapna_rao209@rediffmail.com,Sapna Rao,2026-04-21 21:00:00,230.74,1,Espresso,online
pos,POS-0000277,8444664469,kavya.nair1451@gmail.com,Kavya Nair,2026-06-08 12:00:00,1493.44,2,Coffee Beans 250g,CHE-01
pos,POS-0000278,7649226579,maheshsubramanian1473@rediffmail.com,Mahesh Subramanian,2026-06-03 03:00:00,208.64,1,Espresso,PUN-01
loyalty,LOY-0000279,9929004687,varun.nair272@hotmail.com,Varun Nair,2026-05-15 06:00:00,2817.92,2,Bulk Order,online
loyalty,LOY-0000280,9988002382,amit.bose637@hotmail.com,Amit Bose,2026-02-21 08:00:00,302.26,1,Cappuccino,online
loyalty,LOY-0000281,9263536872,anil.mukherjee886@hotmail.com,Anil Mukherjee,2025-11-21 03:00:00,371.97,1,Cold Brew,online
ecommerce,ECO-0000282,9170512327,yash_sheikh989@rediffmail.com,Yash Sheikh,2026-05-03 02:00:00,3420.82,2,Bulk Order,online
pos,POS-0000283,8169613651,bhavanaqureshi530@outlook.com,Bhavana Qureshi,2026-04-30 22:00:00,531.21,1,Merchandise,HYD-01
loyalty,LOY-0000284,7036596987,rakeshpillai1403@hotmail.com,Rakesh Pillai,2026-04-30 13:00:00,661.96,1,Coffee Beans 250g,online
pos,POS-0000285,7428822432,rekha.subramanian959@gmail.com,Rekha Subramanian,2026-06-05 05:00:00,948.09,4,Sandwich,MUM-02
pos,POS-0000286,7544313461,sneha.menon1324@yahoo.com,Sneha Menon,2026-05-21 04:00:00,209.77,1,Espresso,PUN-01
loyalty,LOY-0000287,9507948816,ananyaroy1149@outlook.com,Ananya Roy,2026-03-28 10:00:00,1651.09,2,Coffee Beans 250g,online
loyalty,LOY-0000288,9370925767,aliya_sheikh322@hotmail.com,Aliya Sheikh,2026-03-14 23:00:00,229.5,1,Cold Brew,online
loyalty,LOY-0000289,7177222223,trishasheikh75@outlook.com,Trisha Sheikh,2026-06-03 22:00:00,815.27,4,Pastry,online
loyalty,LOY-0000290,9283368026,sandeeptiwari444@yahoo.com,Sandeep Tiwari,2026-05-07 01:00:00,353.26,1,Cappuccino,online
pos,POS-0000291,9893080299,kunaltiwari40@yahoo.com,Kunal Tiwari,2026-05-08 22:00:00,2694.73,2,Merchandise,HYD-01
loyalty,LOY-0000292,8107448005,hemantmishra1208@rediffmail.com,Hemant Mishra,2026-05-22 22:00:00,100.52,1,Pastry,online
pos,POS-0000293,7469825544,imransheikh358@hotmail.com,Imran Sheikh,2026-04-30 16:00:00,201.48,1,Sandwich,MUM-02
pos,POS-0000294,8023482651,nikhilshah1227@yahoo.com,Nikhil Shah,2026-03-09 14:00:00,195.25,1,Sandwich,DEL-02
loyalty,LOY-0000295,7392013379,manish_malhotra481@hotmail.com,Manish Malhotra,2026-01-27 22:00:00,715.58,1,Merchandise,online
ecommerce,ECO-0000296,8361882852,rekhapatel865@rediffmail.com,Rekha Patel,2026-04-27 19:00:00,3554.98,1,Bulk Order,online
ecommerce,ECO-0000297,9234557403,karthikbansal683@rediffmail.com,Karthik Bansal,2025-12-15 13:00:00,2868.95,3,Merchandise,online
loyalty,LOY-0000298,7424876730,aliyaahmed102@rediffmail.com,Aliya Ahmed,2026-05-07 19:00:00,476.03,2,Pastry,online
ecommerce,ECO-0000299,8006006234,nishapandey1447@hotmail.com,Nisha Pandey,2026-03-29 23:00:00,1826.95,1,Bulk Order,online
pos,POS-0000300,7730996274,komal.hussain1320@yahoo.com,Komal Hussain,2025-11-24 09:00:00,1662.5,3,Coffee Beans 250g,MUM-02
pos,POS-0000301,8516155961,anil_naidu80@gmail.com,Anil Naidu,2025-08-31 12:00:00,151.24,1,Pastry,MUM-01
loyalty,LOY-0000302,7839174278,vinay_agarwal288@yahoo.com,Vinay Agarwal,2026-06-05 14:00:00,5903.23,2,Bulk Order,online
ecommerce,ECO-0000303,9958901006,abhishek_patel161@rediffmail.com,Abhishek Patel,2026-05-17 15:00:00,5220.25,2,Bulk Order,online
loyalty,LOY-0000304,9797370107,sureshtrivedi1162@gmail.com,Suresh Trivedi,2026-03-10 14:00:00,322.4,1,Cappuccino,online
ecommerce,ECO-0000305,7636151877,yashgupta42@rediffmail.com,Yash Gupta,2026-02-26 00:00:00,1303.55,2,Coffee Beans 250g,online
loyalty,LOY-0000306,8822195970,sushma.rao702@gmail.com,Sushma Rao,2026-04-15 01:00:00,698.05,2,Espresso,online
ecommerce,ECO-0000307,7691586637,pranavnaidu827@hotmail.com,Pranav Naidu,2026-06-01 15:00:00,2710.4,2,Merchandise,online
loyalty,LOY-0000308,8316413995,smitashah273@yahoo.com,Smita Shah,2026-03-05 21:00:00,190.24,1,Espresso,online
loyalty,LOY-0000309,8336116137,anjali.joshi1076@outlook.com,Anjali Joshi,2026-05-13 23:00:00,181.25,1,Espresso,online
ecommerce,ECO-0000310,8592825354,rashmi_rao1463@hotmail.com,Rashmi Rao,2026-05-15 16:00:00,370.53,2,Pastry,online
loyalty,LOY-0000311,9995261186,ritushah354@hotmail.com,Ritu Shah,2026-03-31 07:00:00,182.54,1,Pastry,online
ecommerce,ECO-0000312,9234557403,karthikbansal683@rediffmail.com,Karthik Bansal,2026-06-03 15:00:00,204.06,1,Cold Brew,online
ecommerce,ECO-0000313,7621012798,vinay.gupta164@rediffmail.com,Vinay Gupta,2026-05-12 01:00:00,684.1,1,Coffee Beans 250g,online
ecommerce,ECO-0000314,7295726655,lakshmi.tiwari971@hotmail.com,Lakshmi Tiwari,2026-06-04 01:00:00,227.74,1,Cappuccino,online
loyalty,LOY-0000315,7361476415,smita.iyer514@gmail.com,Smita Iyer,2026-04-27 02:00:00,939.06,3,Cold Brew,online
ecommerce,ECO-0000316,8160707975,aartiverma1415@outlook.com,Aarti Verma,2025-12-28 11:00:00,343.82,1,Sandwich,online
ecommerce,ECO-0000317,7786934414,imran_nair715@hotmail.com,Imran Nair,2026-06-05 16:00:00,16594.22,4,Bulk Order,online
pos,POS-0000318,9288677429,priyasheikh115@yahoo.com,Priya Sheikh,2025-09-18 22:00:00,560.62,3,Sandwich,BLR-01
pos,POS-0000319,7738383899,naveen.singh843@outlook.com,Naveen Singh,2026-03-15 20:00:00,786.26,3,Espresso,BLR-03
pos,POS-0000320,7260102749,nikhil.saxena835@yahoo.com,Nikhil Saxena,2026-05-23 17:00:00,89.75,1,Pastry,MUM-01
pos,POS-0000321,8000464353,smita_reddy573@outlook.com,Smita Reddy,2025-10-17 09:00:00,469.87,2,Cappuccino,MUM-02
loyalty,LOY-0000322,9570007357,saurabhrao845@hotmail.com,Saurabh Rao,2026-05-10 05:00:00,309.35,1,Cold Brew,online
loyalty,LOY-0000323,9164006911,swatibanerjee1214@gmail.com,Swati Banerjee,2026-06-05 14:00:00,543.57,1,Coffee Beans 250g,online
pos,POS-0000324,7792601051,prakashshah951@rediffmail.com,Prakash Shah,2026-06-04 04:00:00,749.59,3,Cold Brew,MUM-02
ecommerce,ECO-0000325,7862795728,faisal.tiwari1389@rediffmail.com,Faisal Tiwari,2026-03-30 10:00:00,304.74,1,Cappuccino,online
ecommerce,ECO-0000326,8283325215,gauravchoudhary1311@outlook.com,Gaurav Choudhary,2026-02-28 07:00:00,689.82,2,Merchandise,online
pos,POS-0000327,9526671810,varun.chatterjee591@hotmail.com,Varun Chatterjee,2026-04-07 18:00:00,437.77,2,Cappuccino,HYD-01
pos,POS-0000328,8361366969,nitin_saxena35@rediffmail.com,Nitin Saxena,2026-03-31 06:00:00,1069.45,4,Cappuccino,PUN-01
pos,POS-0000329,7233269198,priyabanerjee1256@hotmail.com,Priya Banerjee,2026-03-28 14:00:00,656.27,3,Cappuccino,BLR-03
ecommerce,ECO-0000330,9484312946,rekha.mehta1292@gmail.com,Rekha Mehta,2026-04-26 03:00:00,626.31,2,Cappuccino,online
loyalty,LOY-0000331,9538442198,komalnair735@outlook.com,Komal Nair,2026-05-27 18:00:00,613.08,2,Espresso,online
loyalty,LOY-0000332,7692070710,suresh.hussain1161@outlook.com,Suresh Hussain,2026-05-06 17:00:00,350.21,1,Sandwich,online
loyalty,LOY-0000333,7379231999,smitakapoor226@rediffmail.com,Smita Kapoor,2026-05-26 06:00:00,195.55,1,Espresso,online
ecommerce,ECO-0000334,7594412700,divya_mukherjee1482@gmail.com,Divya Mukherjee,2026-04-26 09:00:00,152.38,1,Pastry,online
ecommerce,ECO-0000335,9642632673,asha_naidu1226@hotmail.com,Asha Naidu,2026-02-24 10:00:00,608.11,4,Pastry,online
ecommerce,ECO-0000336,7660478003,aliya_naidu613@yahoo.com,Aliya Naidu,2026-03-14 21:00:00,105.67,1,Pastry,online
pos,POS-0000337,7797213883,maheshrao696@gmail.com,Mahesh Rao,2025-05-05 11:00:00,2342.03,1,Bulk Order,BLR-02
pos,POS-0000338,8556568648,nikhil_patel72@outlook.com,Nikhil Patel,2026-06-01 19:00:00,658.01,2,Cold Brew,BLR-01
pos,POS-0000339,8311127125,sandeep_bansal289@rediffmail.com,Sandeep Bansal,2026-06-01 05:00:00,575.67,1,Coffee Beans 250g,BLR-02
ecommerce,ECO-0000340,8359458162,aditya.ahmed601@yahoo.com,Aditya Ahmed,2026-05-19 02:00:00,1269.5,1,Merchandise,online
loyalty,LOY-0000341,9362916620,ananya.yadav52@outlook.com,Ananya Yadav,2026-03-15 19:00:00,653.73,2,Cold Brew,online
pos,POS-0000342,8936523081,geeta_joshi836@yahoo.com,Geeta Joshi,2025-08-29 22:00:00,343.45,1,Cold Brew,DEL-02
ecommerce,ECO-0000343,9266808778,riya.iyer896@gmail.com,Riya Iyer,2026-04-02 13:00:00,2944.63,2,Merchandise,online
ecommerce,ECO-0000344,9996665111,anil.hussain347@rediffmail.com,Anil Hussain,2026-06-07 19:00:00,742.65,2,Sandwich,online
ecommerce,ECO-0000345,8920607398,arjundas1137@rediffmail.com,Arjun Das,2026-05-18 16:00:00,547.94,1,Coffee Beans 250g,online
loyalty,LOY-0000346,7039293225,jaya.trivedi653@hotmail.com,Jaya Trivedi,2026-01-24 19:00:00,291.31,1,Sandwich,online
ecommerce,ECO-0000347,8996438468,ayesha_reddy716@yahoo.com,Ayesha Reddy,2026-06-04 16:00:00,557.6,2,Cappuccino,online
loyalty,LOY-0000348,9570007357,saurabhrao845@hotmail.com,Saurabh Rao,2026-04-12 16:00:00,116.1,1,Pastry,online
loyalty,LOY-0000349,8775936460,gauravsingh726@gmail.com,Gaurav Singh,2026-03-15 06:00:00,1106.75,2,Coffee Beans 250g,online
ecommerce,ECO-0000350,9431400338,kavya_singh1223@outlook.com,Kavya Singh,2026-01-26 09:00:00,3384.99,1,Bulk Order,online
pos,POS-0000351,8066502607,sneha.saxena942@hotmail.com,Sneha Saxena,2025-06-09 11:00:00,414.66,2,Pastry,PUN-01
pos,POS-0000352,9609433192,kiran.desai1480@outlook.com,Kiran Desai,2025-11-16 22:00:00,328.61,1,Cappuccino,CHE-01
loyalty,LOY-0000353,7594412700,divya_mukherjee1482@gmail.com,Divya Mukherjee,2026-02-18 00:00:00,248.78,1,Sandwich,online
loyalty,LOY-0000354,7839174278,vinay_agarwal288@yahoo.com,Vinay Agarwal,2026-05-01 17:00:00,236.96,1,Cappuccino,online
ecommerce,ECO-0000355,9624415586,tanyadas142@outlook.com,Tanya Das,2026-04-26 22:00:00,481.3,1,Coffee Beans 250g,online
pos,POS-0000356,8441870457,pranav.gupta262@hotmail.com,Pranav Gupta,2026-05-31 23:00:00,851.29,1,Merchandise,DEL-01
pos,POS-0000357,9536314300,riyabhat580@outlook.com,Riya Bhat,2026-04-22 00:00:00,5007.23,3,Bulk Order,MUM-02
loyalty,LOY-0000358,7738383899,naveen.singh843@outlook.com,Naveen Singh,2026-03-14 05:00:00,444.71,1,Coffee Beans 250g,online
ecommerce,ECO-0000359,8703929612,geeta.verma1082@yahoo.com,Geeta Verma,2026-01-24 03:00:00,850.72,4,Sandwich,online
loyalty,LOY-0000360,9024418805,rohit.pandey968@rediffmail.com,Rohit Pandey,2026-04-16 04:00:00,1275.97,1,Bulk Order,online
pos,POS-0000361,9335002311,sapna_chatterjee356@hotmail.com,Sapna Chatterjee,2026-05-06 00:00:00,233.61,1,Espresso,BLR-02
pos,POS-0000362,9206174908,shreya.qureshi977@outlook.com,Shreya Qureshi,2026-03-12 13:00:00,213.04,1,Espresso,CHE-01
ecommerce,ECO-0000363,7695334344,ayesharoy1430@hotmail.com,Ayesha Roy,2026-01-26 12:00:00,143.72,1,Pastry,online
ecommerce,ECO-0000364,7422650731,harish.joshi1113@rediffmail.com,Harish Joshi,2026-05-25 23:00:00,720.41,1,Coffee Beans 250g,online
loyalty,LOY-0000365,7117432458,pranav.pandey291@outlook.com,Pranav Pandey,2025-06-25 20:00:00,291.94,1,Espresso,online
pos,POS-0000366,7466958727,zarabansal59@outlook.com,Zara Bansal,2026-03-09 05:00:00,395.55,2,Pastry,BLR-03
pos,POS-0000367,9374260897,sonia_ahmed969@yahoo.com,Sonia Ahmed,2026-05-29 13:00:00,3586.69,1,Bulk Order,DEL-02
pos,POS-0000368,9798471876,rashmi.verma1337@hotmail.com,Rashmi Verma,2026-05-13 22:00:00,4059.41,2,Bulk Order,CHE-01
loyalty,LOY-0000369,7529824327,harish.saxena884@gmail.com,Harish Saxena,2026-03-26 08:00:00,1221.24,2,Merchandise,online
ecommerce,ECO-0000370,7944376104,mohankumar644@gmail.com,Mohan Kumar,2026-05-12 08:00:00,1493.7,1,Merchandise,online
loyalty,LOY-0000371,8787217678,harish_tiwari519@outlook.com,Harish Tiwari,2026-03-21 11:00:00,736.85,1,Coffee Beans 250g,online
pos,POS-0000372,7572761906,karthikyadav875@gmail.com,Karthik Yadav,2026-03-25 07:00:00,263.63,1,Cold Brew,MUM-01
pos,POS-0000373,8858277208,bhavana_ahmed557@yahoo.com,Bhavana Ahmed,2025-10-25 10:00:00,655.91,2,Cappuccino,BLR-01
loyalty,LOY-0000374,8177520600,mohan_roy1471@gmail.com,Mohan Roy,2026-03-15 19:00:00,285.78,1,Sandwich,online
pos,POS-0000375,7909007300,madhuri.roy1091@outlook.com,Madhuri Roy,2026-04-07 03:00:00,627.46,1,Coffee Beans 250g,DEL-02
loyalty,LOY-0000376,9609433192,kiran.desai1480@outlook.com,Kiran Desai,2026-05-30 00:00:00,280.58,1,Cappuccino,online
pos,POS-0000377,7096759726,akash_pillai1141@rediffmail.com,Akash Pillai,2026-03-02 15:00:00,801.17,1,Coffee Beans 250g,BLR-03
ecommerce,ECO-0000378,8597930519,riyashah1191@hotmail.com,Riya Shah,2025-05-05 02:00:00,994.95,1,Merchandise,online
